MPH,RPM,Throttle ,Load,Gear
63,2375,27,56,6
63,2375,27,70,6
63,2375,27,70,6
63,2375,28,70,6
63,2375,28,70,6
63,2375,28,70,6
63,2375,32,70,6
63,2375,32,76,6
63,2375,32,76,6
63,2375,32,76,6
63,2375,38,76,6
63,2375,38,76,6
63,2375,38,76,6
63,2375,40,76,6
63,2375,40,76,6
63,2375,40,76,6
63,2375,40,76,6
63,2375,40,78,6
63,2375,40,78,6
63,2375,40,78,6
63,2375,40,76,6
66,2375,40,76,6
66,2375,40,76,6
66,2375,40,76,6
66,2375,40,76,6
66,2375,40,76,6
66,2500,40,76,6
66,2500,40,76,6
66,2500,40,76,6
66,2500,40,76,6
66,2500,40,76,6
66,2500,40,80,6
66,2500,40,80,6
66,2500,40,80,6
66,2500,40,80,6
66,2500,40,80,6
66,2500,40,80,6
66,2500,40,80,6
66,2500,40,74,6
66,2500,40,74,6
66,2500,40,74,6
66,2500,39,80,6
66,2500,39,80,6
66,2500,39,80,6
66,2500,38,80,6
66,2500,38,80,6
66,2500,38,80,6
66,2500,38,80,6
66,2500,37,76,6
66,2500,37,76,6
66,2500,37,76,6
66,2500,36,78,6
66,2500,36,78,6
66,2500,36,78,6
66,2500,36,78,6
66,2500,36,74,6
66,2500,36,74,6
66,2500,36,74,6
66,2500,35,74,6
66,2500,35,74,6
66,2500,35,74,6
66,2500,35,78,6
66,2500,35,78,6
66,2500,35,78,6
66,2500,34,78,6
66,2500,34,76,6
66,2500,34,76,6
66,2500,34,76,6
66,2500,34,76,6
69,2500,34,76,6
69,2500,34,76,6
69,2500,34,76,6
69,2500,34,74,6
69,2500,34,74,6
69,2500,34,74,6
69,2500,34,74,6
69,2500,34,74,6
69,2500,34,74,6
69,2500,34,74,6
69,2500,34,74,6
69,2500,34,74,6
69,2625,33,74,6
69,2625,33,74,6
69,2625,33,74,6
69,2625,33,74,6
69,2625,33,74,6
69,2625,33,74,6
69,2625,33,74,6
69,2625,33,74,6
69,2625,33,74,6
69,2625,33,74,6
69,2625,33,74,6
69,2625,33,76,6
69,2625,33,76,6
69,2625,33,76,6
69,2625,33,74,6
69,2625,33,74,6
69,2625,34,74,6
69,2625,34,74,6
69,2625,34,74,6
69,2625,34,74,6
69,2625,34,74,6
69,2625,34,74,6
69,2625,34,74,6
69,2625,34,74,6
69,2625,34,74,6
69,2625,34,74,6
69,2625,34,74,6
69,2625,34,72,6
69,2625,34,72,6
69,2625,34,72,6
69,2625,37,72,6
69,2625,37,76,6
69,2625,37,76,6
69,2625,39,76,6
69,2625,39,80,6
69,2625,39,80,6
69,2625,39,80,6
69,2625,40,76,6
69,2625,40,76,6
69,2625,40,76,6
69,2625,44,76,6
69,2625,44,80,6
69,2625,44,80,6
69,2625,44,80,6
69,2625,44,80,6
72,2625,44,80,6
72,2625,44,80,6
72,2625,45,74,6
72,2625,45,74,6
72,2625,45,74,6
72,2625,46,74,6
72,2625,46,80,6
72,2625,46,80,6
72,2625,46,80,6
72,2625,46,84,6
72,2625,46,84,6
72,2625,46,84,6
72,2625,46,80,6
72,2625,46,80,6
72,2625,46,80,6
72,2625,46,80,6
72,2625,46,74,6
72,2625,46,74,6
72,2625,46,74,6
72,2625,46,72,6
72,2625,46,72,6
72,2750,46,72,6
72,2750,46,76,6
72,2750,46,76,6
72,2750,46,76,6
72,2750,46,76,6
72,2750,46,74,6
72,2750,46,74,6
72,2750,46,74,6
72,2750,46,76,6
72,2750,46,76,6
72,2750,46,76,6
72,2750,46,74,6
72,2750,46,74,6
72,2750,46,74,6
72,2750,46,74,6
72,2750,46,74,6
72,2750,46,74,6
72,2750,46,74,6
72,2750,46,74,6
72,2750,46,74,6
72,2750,46,74,6
72,2750,46,82,6
72,2750,46,82,6
72,2750,46,82,6
72,2750,46,82,6
72,2750,46,84,6
72,2750,46,84,6
72,2750,46,84,6
72,2750,46,76,6
72,2750,46,76,6
72,2750,46,76,6
72,2750,45,74,6
72,2750,45,74,6
72,2750,45,74,6
72,2750,45,74,6
75,2750,45,84,6
75,2750,45,84,6
75,2750,45,84,6
75,2750,44,78,6
75,2750,44,78,6
75,2750,44,78,6
75,2750,44,78,6
75,2750,44,78,6
75,2750,44,78,6
75,2750,42,78,6
75,2750,42,78,6
75,2750,42,78,6
75,2750,42,78,6
75,2750,42,78,6
75,2750,42,78,6
75,2750,42,78,6
75,2750,40,78,6
75,2750,40,82,6
75,2750,40,82,6
75,2750,39,82,6
75,2750,39,74,6
75,2750,39,74,6
75,2875,39,74,6
75,2875,39,78,6
75,2875,39,78,6
75,2875,39,78,6
75,2875,39,78,6
75,2875,39,80,6
75,2875,39,80,6
75,2875,39,80,6
75,2875,40,78,6
75,2875,40,78,6
75,2875,40,78,6
75,2875,40,78,6
75,2875,40,74,6
75,2875,40,74,6
75,2875,40,74,6
75,2875,40,74,6
75,2875,40,74,6
75,2875,40,74,6
75,2875,40,76,6
75,2875,40,76,6
75,2875,40,76,6
75,2875,40,76,6
75,2875,40,76,6
75,2875,40,76,6
75,2875,40,76,6
75,2875,40,76,6
75,2875,40,76,6
75,2875,40,76,6
75,2875,40,74,6
75,2875,40,74,6
75,2875,40,74,6
75,2875,40,74,6
75,2875,40,74,6
75,2875,40,74,6
75,2875,40,74,6
75,2875,40,74,6
75,2875,40,74,6
75,2875,40,74,6
75,2875,39,74,6
78,2875,39,76,6
78,2875,39,76,6
78,2875,39,76,6
78,2875,39,80,6
78,2875,39,80,6
78,2875,39,80,6
78,2875,39,76,6
78,2875,39,76,6
78,2875,39,76,6
78,2875,39,76,6
78,2875,39,76,6
78,2875,39,76,6
78,2875,39,76,6
78,2875,39,78,6
78,2875,39,78,6
78,2875,39,78,6
78,2875,39,78,6
78,2875,39,74,6
78,2875,39,74,6
78,2875,39,74,6
78,2875,39,80,6
78,2875,39,80,6
78,2875,39,80,6
78,2875,39,72,6
78,2875,39,72,6
78,2875,39,72,6
78,3000,39,72,6
78,3000,39,78,6
78,3000,39,78,6
78,3000,39,78,6
78,3000,39,78,6
78,3000,39,78,6
78,3000,39,78,6
78,3000,38,74,6
78,3000,38,74,6
78,3000,38,74,6
78,3000,38,74,6
78,3000,38,80,6
78,3000,38,80,6
78,3000,38,80,6
78,3000,38,76,6
78,3000,38,76,6
78,3000,38,76,6
78,3000,37,76,6
78,3000,37,72,6
78,3000,37,72,6
78,3000,37,72,6
81,3000,37,74,6
81,3000,37,74,6
81,3000,37,74,6
81,3000,37,78,6
81,3000,37,78,6
81,3000,37,78,6
81,3000,36,78,6
81,3000,36,76,6
81,3000,36,76,6
81,3000,36,76,6
81,3000,36,76,6
81,3000,36,76,6
81,3000,36,76,6
81,3000,35,74,6
81,3000,35,74,6
81,3000,35,74,6
81,3000,35,74,6
81,3000,35,74,6
81,3000,35,74,6
81,3000,35,74,6
81,3000,35,74,6
81,3000,35,74,6
81,3000,35,74,6
81,3000,35,74,6
81,3000,35,74,6
81,3000,35,74,6
81,3000,35,74,6
81,3000,35,74,6
81,3000,35,74,6
81,3000,35,74,6
81,3000,35,76,6
81,3000,35,76,6
81,3000,35,76,6
81,3000,35,76,6
81,3000,35,76,6
81,3000,35,76,6
81,3000,35,76,6
81,3000,35,72,6
81,3000,35,72,6
81,3000,35,72,6
81,3000,35,72,6
81,3000,35,72,6
81,3000,35,72,6
81,3000,35,72,6
81,3000,35,74,6
81,3000,35,74,6
81,3000,35,74,6
81,3000,35,76,6
81,3000,35,76,6
81,3000,35,76,6
81,3000,35,72,6
81,3000,35,72,6
81,3000,35,72,6
81,3000,35,72,6
81,3000,35,72,6
81,3000,35,72,6
81,3000,35,72,6
81,3000,35,74,6
81,3000,35,74,6
81,3000,35,74,6
81,3125,35,74,6
81,3125,35,70,6
81,3125,35,70,6
81,3125,35,70,6
81,3125,34,72,6
81,3125,34,72,6
81,3125,34,72,6
81,3125,34,72,6
81,3125,34,72,6
81,3125,34,72,6
81,3125,33,72,6
81,3125,33,70,6
81,3125,33,70,6
81,3125,33,70,6
81,3125,31,70,6
81,3125,31,72,6
81,3125,31,72,6
81,3125,31,72,6
81,3125,31,68,6
81,3125,31,68,6
81,3125,31,68,6
84,3125,31,66,6
84,3125,31,66,6
84,3125,31,66,6
84,3125,30,64,6
84,3125,30,64,6
84,3125,30,64,6
84,3125,29,64,6
84,3125,29,66,6
84,3125,29,66,6
84,3125,29,66,6
84,3125,29,66,6
84,3125,29,66,6
84,3125,29,66,6
84,3125,29,66,6
84,3125,29,66,6
84,3125,29,66,6
84,3125,29,66,6
84,3125,29,66,6
84,3125,29,66,6
84,3125,29,66,6
84,3125,29,66,6
84,3125,29,66,6
84,3125,29,66,6
84,3125,29,66,6
84,3125,29,64,6
84,3125,29,64,6
84,3125,29,64,6
84,3125,28,64,6
84,3125,28,64,6
84,3125,28,64,6
84,3125,23,64,6
84,3125,23,56,6
84,3125,23,56,6
84,3125,23,56,6
84,3125,16,18,6
84,3125,16,18,6
84,3000,16,18,6
84,3000,16,10,6
84,3000,16,10,6
84,3000,16,10,6
84,3125,16,10,6
81,3125,16,10,6
81,3125,16,10,6
81,3125,16,10,6
81,3125,16,10,6
81,3125,16,10,6
81,3125,16,10,6
81,3125,16,10,6
81,3125,16,10,6
81,3000,16,10,6
81,3000,16,10,6
81,3000,16,10,6
81,3000,16,10,6
81,3000,16,10,6
81,3000,16,10,6
81,3000,16,10,6
81,3000,16,10,6
81,3000,16,10,6
81,3000,16,10,6
81,3000,16,10,6
81,3000,16,10,6
81,3000,16,10,6
81,3000,16,10,6
81,3000,16,10,6
81,3000,16,10,6
81,3000,16,10,6
81,3000,16,10,6
81,3000,16,10,6
81,3000,16,10,6
81,3000,16,10,6
81,3000,16,10,6
81,3000,16,10,6
81,3000,16,10,6
81,3000,16,10,6
81,3000,16,10,6
81,3000,16,10,6
81,3000,16,10,6
81,3000,16,10,6
78,3000,16,10,6
78,3000,16,10,6
78,3000,16,10,6
78,3000,16,10,6
78,3000,16,10,6
78,3000,16,10,6
78,3000,16,10,6
78,3000,16,10,6
78,3000,16,10,6
78,3000,16,10,6
78,3000,16,10,6
78,3000,16,10,6
78,3000,16,10,6
78,3000,16,10,6
78,3000,16,10,6
78,3000,16,10,6
78,2875,16,10,6
78,2875,16,10,6
78,2875,16,10,6
78,2875,16,10,6
78,2875,16,10,6
78,2875,16,10,6
78,2875,16,10,6
78,2875,16,10,6
78,2875,16,10,6
78,2875,16,10,6
78,2875,16,10,6
78,2875,16,10,6
78,2875,16,10,6
78,2875,16,10,6
78,2875,16,10,6
78,2875,16,10,6
78,2875,16,10,6
78,2875,16,10,6
78,2875,16,10,6
78,2875,16,10,6
78,2875,16,10,6
75,2875,16,10,6
75,2875,16,10,6
75,2875,16,10,6
75,2875,16,10,6
75,2875,16,10,6
75,2875,16,10,6
75,2875,16,10,6
75,2875,16,10,6
75,2875,16,10,6
75,2875,16,10,6
75,2875,16,10,6
75,2875,16,10,6
75,2875,16,10,6
75,2875,16,10,6
75,2875,16,10,6
75,2875,16,10,6
75,2875,16,10,6
75,2875,16,10,6
75,2875,16,10,6
75,2875,16,10,6
75,2875,16,10,6
75,2875,16,10,6
75,2875,16,10,6
75,2875,16,10,6
75,2875,16,10,6
75,2875,16,10,6
75,2750,16,10,6
75,2750,16,10,6
75,2750,16,10,6
75,2750,16,10,6
75,2750,16,10,6
75,2750,16,10,6
75,2750,16,10,6
75,2750,16,10,6
75,2750,16,10,6
75,2750,16,10,6
75,2750,16,10,6
75,2750,16,10,6
75,2750,16,10,6
75,2750,21,10,6
75,2750,21,32,6
75,2750,21,32,6
75,2750,23,32,6
75,2750,23,34,6
75,2750,23,34,6
75,2750,23,34,6
75,2750,25,54,6
75,2750,25,54,6
75,2750,25,54,6
75,2750,27,54,6
75,2750,27,64,6
75,2750,27,64,6
75,2750,28,64,6
75,2750,28,66,6
75,2750,28,66,6
75,2750,28,66,6
75,2750,28,66,6
75,2750,28,66,6
75,2750,28,66,6
75,2750,28,66,6
75,2750,28,64,6
75,2750,28,64,6
75,2750,28,64,6
75,2750,28,64,6
75,2750,28,64,6
75,2750,28,64,6
75,2750,28,64,6
75,2750,28,64,6
75,2750,28,64,6
75,2875,28,64,6
75,2875,28,64,6
75,2875,28,64,6
45,2125,51,82,5
45,2125,51,82,5
45,2125,51,82,5
45,2125,51,82,5
45,2125,59,82,5
45,2125,59,86,5
48,2125,59,86,5
48,2125,64,86,5
48,2125,64,88,5
48,2125,64,88,5
48,2125,64,88,5
48,2125,64,82,5
48,2125,64,82,5
48,2125,64,82,5
48,2125,64,82,5
48,2125,64,74,5
48,2125,64,74,5
48,2125,64,74,5
48,2125,62,82,5
48,2125,62,82,5
48,2125,62,82,5
48,2125,60,82,5
48,2125,60,88,5
48,2125,60,88,5
48,2250,58,88,5
48,2250,58,74,5
48,2250,58,74,5
48,2250,58,74,5
48,2250,57,74,5
48,2250,57,84,5
48,2250,57,84,5
48,2250,56,84,5
48,2250,56,86,5
48,2250,56,86,5
48,2250,56,86,5
48,2250,56,76,5
48,2250,56,76,5
48,2250,56,76,5
48,2250,56,76,5
48,2250,56,76,5
51,2250,56,76,5
51,2250,56,76,5
51,2250,56,76,5
51,2250,56,76,5
51,2250,56,76,5
51,2250,54,74,5
51,2250,54,74,5
51,2250,54,74,5
51,2250,52,74,5
51,2250,52,82,5
51,2250,52,82,5
51,2250,48,82,5
51,2250,48,84,5
51,2250,48,84,5
51,2250,48,84,5
51,2250,44,76,5
51,2250,44,76,5
51,2375,44,76,5
51,2375,41,82,5
51,2375,41,82,5
51,2375,41,82,5
51,2375,40,82,5
51,2375,40,74,5
51,2375,40,74,5
51,2375,40,74,5
51,2375,40,80,5
51,2375,40,80,5
51,2375,40,80,5
51,2375,39,82,5
51,2375,39,82,5
51,2375,39,82,5
51,2375,38,82,5
51,2375,38,80,5
54,2375,38,80,5
54,2375,38,80,5
54,2375,38,80,5
54,2375,38,78,5
54,2375,38,78,5
54,2375,36,78,5
54,2375,36,78,5
54,2375,36,78,5
54,2375,36,78,5
54,2375,34,74,5
54,2375,34,74,5
54,2375,34,74,5
54,2375,35,74,5
54,2375,35,78,5
54,2375,35,78,5
54,2500,35,78,5
54,2500,34,76,5
54,2500,34,76,5
54,2500,34,76,5
54,2500,34,74,5
54,2500,34,74,5
54,2500,34,74,5
54,2500,33,74,5
54,2500,33,76,5
54,2500,33,76,5
54,2500,33,76,5
54,2500,33,74,5
54,2500,33,74,5
54,2500,33,74,5
54,2500,33,76,5
54,2500,33,76,5
54,2500,33,76,5
54,2500,32,74,5
54,2500,32,74,5
54,2500,32,74,5
54,2500,32,74,5
54,2500,32,74,5
54,2500,32,74,5
54,2500,32,74,5
54,2500,31,72,5
57,2500,31,72,5
57,2500,31,72,5
57,2500,31,72,5
57,2500,31,72,5
57,2500,31,72,5
57,2500,31,72,5
57,2500,31,70,5
57,2500,31,70,5
57,2625,31,70,5
57,2625,31,70,5
57,2625,31,70,5
57,2625,31,70,5
57,2625,31,70,5
57,2625,31,70,5
57,2625,31,70,5
57,2625,30,70,5
57,2625,30,70,5
57,2625,30,70,5
57,2625,30,70,5
57,2625,30,70,5
57,2625,30,70,5
57,2625,30,70,5
57,2625,30,70,5
57,2625,30,70,5
57,2625,30,70,5
57,2625,29,70,5
57,2625,29,68,5
57,2625,29,68,5
57,2625,29,68,5
57,2625,29,66,5
57,2625,29,66,5
57,2625,29,66,5
57,2625,29,68,5
57,2625,29,68,5
57,2625,29,68,5
57,2625,28,68,5
57,2625,28,64,5
57,2625,28,64,5
57,2625,28,64,5
57,2625,28,64,5
57,2625,28,64,5
57,2625,28,64,5
57,2625,28,66,5
60,2625,28,66,5
60,2625,28,66,5
60,2625,28,64,5
60,2625,28,64,5
60,2625,28,64,5
60,2625,28,64,5
60,2625,28,64,5
60,2625,28,64,5
60,2625,28,64,5
60,2750,28,64,5
60,2750,28,64,5
60,2750,28,64,5
60,2750,28,64,5
60,2750,28,66,5
60,2750,28,66,5
60,2750,29,66,5
60,2750,29,64,5
60,2750,29,64,5
60,2750,29,64,5
60,2750,30,66,5
60,2750,30,66,5
60,2750,30,66,5
60,2750,30,66,5
60,2750,30,68,5
60,2750,30,68,5
60,2750,30,68,5
60,2750,33,74,5
60,2750,33,74,5
60,2750,33,74,5
60,2750,34,74,5
60,2750,34,72,5
60,2750,34,72,5
60,2750,34,72,5
60,2750,34,72,5
60,2750,34,72,5
60,2750,34,72,5
60,2750,34,72,5
60,2750,34,72,5
60,2750,34,72,5
60,2750,36,72,5
60,2750,36,78,5
60,2750,36,78,5
60,2750,36,78,5
60,2750,36,74,5
63,2750,36,74,5
63,2750,36,74,5
63,2750,49,86,5
63,2750,49,86,5
63,2750,49,86,5
63,2875,52,86,5
63,2875,52,74,5
63,2875,52,74,5
63,2875,52,74,5
63,2875,51,78,5
63,2875,51,78,5
63,2875,51,78,5
63,2875,47,84,5
63,2875,47,84,5
63,2875,47,84,5
63,2875,44,84,5
63,2875,44,84,5
63,2875,44,84,5
63,2875,43,84,5
63,2875,43,82,5
63,2875,43,82,5
63,2875,43,82,5
63,2875,43,84,5
63,2875,43,84,5
63,2875,43,84,5
63,2875,41,84,5
63,2875,41,80,5
63,2875,41,80,5
63,2875,41,80,5
63,2875,41,80,5
63,2875,41,74,5
63,2875,41,74,5
63,2875,40,74,5
63,2875,40,74,5
63,2875,40,74,5
63,2875,40,74,5
63,2875,40,80,5
63,2875,40,80,5
63,2875,40,80,5
63,2875,40,80,5
66,2875,40,74,5
66,2875,40,74,5
66,3000,40,74,5
66,3000,40,78,5
66,3000,40,78,5
66,3000,40,78,5
66,3000,40,78,5
66,3000,40,74,5
66,3000,40,74,5
66,3000,40,74,5
66,3000,40,76,5
66,3000,40,76,5
66,3000,40,76,5
66,3000,40,74,5
66,3000,40,74,5
66,3000,40,74,5
66,3000,39,74,5
66,3000,39,76,5
66,3000,39,76,5
66,3000,39,76,5
66,3000,39,78,5
66,3000,39,78,5
66,3000,39,78,5
66,3000,38,78,5
66,3000,38,78,5
66,3000,38,78,5
66,3000,37,78,5
66,3000,37,76,5
66,3000,37,76,5
66,3000,37,76,5
66,3000,35,72,5
66,3000,35,72,5
66,3000,35,72,5
66,3000,35,72,5
66,3000,35,72,5
66,3000,35,72,5
66,3000,35,72,5
66,3000,35,72,5
66,3000,35,72,5
66,3000,35,72,5
66,3000,34,76,5
66,3000,34,76,5
66,3000,34,76,5
66,3125,33,76,5
69,3125,33,68,5
69,3125,33,68,5
69,3125,33,68,5
69,3125,33,72,5
69,3125,33,72,5
69,3125,33,72,5
69,3125,34,72,5
69,3125,34,70,5
69,3125,34,70,5
69,3125,34,70,5
69,3125,35,76,5
69,3125,35,76,5
69,3125,35,76,5
69,3125,35,74,5
69,3125,35,74,5
69,3125,35,74,5
69,3125,34,70,5
69,3125,34,70,5
69,3125,34,70,5
69,3125,34,70,5
69,3125,34,72,5
69,3125,34,72,5
69,3125,34,72,5
69,3125,34,72,5
69,3125,34,74,5
69,3125,34,74,5
69,3125,34,74,5
69,3125,34,74,5
69,3125,34,74,5
69,3125,34,74,5
69,3125,34,74,5
69,3125,34,74,5
69,3125,34,74,5
69,3125,34,74,5
69,3125,34,72,5
69,3125,34,72,5
69,3250,34,72,5
69,3250,34,72,5
69,3250,34,72,5
69,3250,34,72,5
69,3250,34,72,5
72,3250,34,72,5
72,3250,34,72,5
72,3250,33,72,5
72,3250,33,72,5
72,3250,33,72,5
72,3250,33,72,5
72,3250,31,68,5
72,3250,31,68,5
72,3250,31,68,5
72,3250,29,68,5
72,3250,29,72,5
72,3250,29,72,5
72,3250,29,72,5
72,3250,28,62,5
72,3250,28,62,5
72,3250,28,62,5
72,3250,28,62,5
72,3250,28,62,5
72,3250,28,62,5
72,3250,28,62,5
72,3250,28,64,5
72,3250,28,64,5
72,3250,28,64,5
72,3250,28,64,5
72,3250,28,64,5
72,3250,28,64,5
72,3250,27,60,5
72,3250,27,60,5
72,3250,27,60,5
72,3250,27,60,5
72,3250,27,58,5
72,3250,27,58,5
72,3250,27,58,5
72,3250,27,58,5
72,3250,27,58,5
72,3250,27,58,5
72,3250,26,58,5
72,3250,26,58,5
72,3250,26,58,5
72,3250,26,58,5
72,3250,26,54,5
72,3250,26,54,5
72,3375,25,54,5
72,3375,25,54,5
72,3375,25,54,5
72,3375,25,54,5
72,3375,25,52,5
72,3375,25,52,5
72,3375,25,52,5
72,3375,25,52,5
72,3375,25,52,5
72,3375,25,52,5
72,3375,27,52,5
72,3375,27,60,5
72,3375,27,60,5
72,3375,27,60,5
72,3375,27,62,5
75,3375,27,62,5
75,3375,27,62,5
75,3375,35,62,5
75,3375,35,86,5
75,3375,35,86,5
75,3375,42,86,5
75,3375,42,86,5
75,3375,42,86,5
75,3375,42,86,5
75,3375,42,86,5
75,3375,42,86,5
75,3375,42,86,5
75,3375,42,86,5
75,3375,42,88,5
75,3375,42,88,5
75,3375,42,88,5
75,3375,42,84,5
75,3375,42,84,5
75,3375,42,84,5
75,3375,41,86,5
75,3375,41,86,5
75,3375,41,86,5
75,3375,41,86,5
75,3375,41,86,5
75,3375,41,86,5
75,3375,41,86,5
75,3375,42,82,5
75,3375,42,82,5
75,3375,42,82,5
75,3375,45,86,5
75,3375,45,86,5
75,3375,45,86,5
75,3500,45,86,5
75,3500,45,90,5
75,3500,45,90,5
75,3500,45,90,5
75,3500,45,88,5
75,3500,45,88,5
75,3500,40,88,5
75,3500,40,84,5
75,3500,40,84,5
75,3500,40,84,5
75,3500,37,82,5
75,3500,37,82,5
75,3500,37,82,5
75,3500,29,82,5
75,3500,29,66,5
75,3500,29,66,5
75,3500,29,66,5
75,3500,29,66,5
75,3500,29,66,5
75,3500,29,66,5
75,3500,29,66,5
75,3500,29,66,5
75,3500,29,66,5
75,3500,29,66,5
75,3500,29,66,5
75,3500,29,66,5
75,3500,29,66,5
75,3500,27,66,5
75,3500,27,64,5
75,3500,27,64,5
75,3500,27,64,5
75,3500,27,58,5
75,3500,27,58,5
75,3500,27,58,5
75,3500,27,56,5
75,3500,27,56,5
75,3500,27,56,5
75,3500,18,56,5
75,3500,18,18,5
75,3500,18,18,5
75,3500,18,18,5
75,3500,17,12,5
75,3500,17,12,5
75,3500,17,12,5
75,3500,17,12,5
75,3500,17,12,5
75,3500,17,12,5
75,3375,17,12,5
75,3375,17,12,5
75,3375,17,12,5
75,3375,17,12,5
75,3375,17,12,5
75,3375,17,12,5
75,3375,17,12,5
75,3375,17,12,5
75,3375,17,12,5
75,3375,17,12,5
75,3375,17,12,5
75,3375,17,12,5
75,3375,17,12,5
75,3375,17,12,5
75,3375,17,12,5
75,3375,17,12,5
75,3375,17,12,5
75,3375,17,12,5
72,3375,17,12,5
72,3375,17,12,5
72,3375,17,12,5
72,3375,17,12,5
72,3375,17,12,5
72,3250,17,12,5
42,1875,26,68,5
42,1875,26,68,5
42,2000,26,68,5
42,2000,29,70,5
42,2000,29,70,5
42,2000,29,70,5
42,2000,29,70,5
42,2000,29,70,5
42,2000,29,70,5
42,2000,29,70,5
42,2000,29,72,5
42,2000,29,72,5
42,2000,29,72,5
42,2000,29,78,5
45,2000,29,78,5
45,2000,29,78,5
45,2000,32,78,5
45,2000,32,76,5
45,2000,32,76,5
45,2000,33,76,5
45,2000,33,76,5
45,2000,33,76,5
45,2000,33,76,5
45,2000,34,78,5
45,2000,34,78,5
45,2000,34,78,5
45,2000,34,78,5
45,2000,34,74,5
45,2000,34,74,5
45,2000,34,74,5
45,2000,35,78,5
45,2000,35,78,5
45,2000,35,78,5
45,2000,39,78,5
45,2000,39,78,5
45,2000,39,78,5
45,2000,40,78,5
45,2000,40,82,5
45,2000,40,82,5
45,2000,40,82,5
45,2000,40,78,5
45,2000,40,78,5
45,2125,40,78,5
45,2125,40,76,5
45,2125,40,76,5
45,2125,40,76,5
45,2125,40,76,5
45,2125,40,78,5
45,2125,40,78,5
45,2125,40,78,5
45,2125,40,78,5
45,2125,40,84,5
45,2125,40,84,5
45,2125,40,84,5
45,2125,40,82,5
45,2125,40,82,5
45,2125,40,82,5
45,2125,40,84,5
48,2125,40,84,5
48,2125,40,84,5
48,2125,40,82,5
48,2125,40,82,5
48,2125,40,82,5
48,2125,39,82,5
48,2125,39,82,5
48,2125,39,82,5
48,2125,38,82,5
48,2125,38,80,5
48,2125,38,80,5
48,2125,38,80,5
48,2125,38,76,5
48,2125,38,76,5
48,2125,38,76,5
48,2125,37,76,5
48,2125,37,78,5
48,2125,37,78,5
48,2125,37,78,5
48,2125,35,78,5
48,2125,35,78,5
48,2125,35,78,5
48,2125,33,78,5
48,2125,33,76,5
48,2125,33,76,5
48,2250,34,76,5
48,2250,34,76,5
48,2250,34,76,5
48,2250,34,76,5
48,2250,34,76,5
48,2250,34,74,5
48,2250,34,74,5
48,2250,34,74,5
48,2250,34,78,5
48,2250,34,78,5
48,2250,34,78,5
48,2250,42,86,5
48,2250,42,86,5
48,2250,42,86,5
48,2250,49,86,5
48,2250,49,80,5
48,2250,49,80,5
48,2250,49,80,5
48,2250,52,76,5
51,2250,52,76,5
51,2250,52,76,5
51,2250,47,72,5
48,2250,47,72,5
48,2250,47,72,5
48,2250,47,72,5
48,2250,47,76,5
51,2250,47,76,5
51,2250,47,76,5
51,2250,47,76,5
51,2250,47,76,5
51,2250,47,76,5
51,2250,46,76,5
51,2250,46,78,5
51,2250,46,78,5
51,2250,38,78,5
51,2250,38,76,5
51,2250,38,76,5
51,2250,38,76,5
51,2250,45,76,5
51,2250,45,88,5
51,2250,45,88,5
51,2250,46,88,5
51,2250,46,76,5
51,2250,46,76,5
51,2375,46,76,5
51,2375,46,86,5
51,2375,46,86,5
51,2375,46,86,5
51,2375,46,86,5
51,2375,46,76,5
51,2375,46,76,5
51,2375,46,76,5
51,2375,46,82,5
51,2375,46,82,5
51,2375,46,82,5
51,2375,46,76,5
51,2375,46,76,5
51,2375,46,76,5
51,2375,46,76,5
51,2375,46,82,5
51,2375,46,82,5
51,2375,46,82,5
51,2375,45,76,5
51,2375,45,76,5
51,2375,45,76,5
51,2375,45,76,5
51,2375,45,84,5
51,2375,45,84,5
51,2375,45,84,5
51,2375,45,82,5
51,2375,45,82,5
51,2375,45,82,5
51,2375,44,74,5
51,2375,44,74,5
51,2375,44,74,5
51,2375,44,74,5
51,2375,44,80,5
51,2375,44,80,5
51,2375,44,80,5
51,2375,44,82,5
51,2375,44,82,5
51,2375,44,82,5
51,2375,43,80,5
51,2375,43,80,5
51,2375,43,80,5
51,2375,42,80,5
54,2375,42,80,5
54,2375,42,80,5
54,2375,44,80,5
54,2375,44,78,5
54,2375,44,78,5
54,2375,44,78,5
54,2375,44,76,5
54,2375,44,76,5
54,2375,44,76,5
54,2375,43,76,5
54,2375,43,76,5
54,2375,43,76,5
54,2375,43,76,5
54,2375,43,78,5
54,2375,43,78,5
54,2375,43,78,5
54,2375,43,80,5
54,2375,43,80,5
54,2375,43,80,5
54,2500,42,80,5
54,2500,42,82,5
54,2500,42,82,5
54,2500,42,82,5
54,2500,42,76,5
54,2500,42,76,5
54,2375,42,76,5
54,2375,41,76,5
54,2375,41,76,5
54,2375,41,76,5
54,2500,40,76,5
54,2500,40,80,5
54,2500,40,80,5
54,2500,40,80,5
54,2500,40,80,5
54,2500,40,80,5
54,2500,40,80,5
54,2500,40,80,5
54,2500,40,76,5
54,2500,40,76,5
54,2500,40,76,5
54,2500,40,80,5
54,2500,40,80,5
54,2500,40,80,5
54,2500,40,76,5
54,2500,40,76,5
54,2500,40,76,5
54,2500,40,80,5
54,2500,40,80,5
54,2500,40,80,5
54,2500,40,80,5
54,2500,40,78,5
54,2500,40,78,5
54,2500,40,78,5
54,2500,40,80,5
54,2500,40,80,5
54,2500,40,80,5
54,2500,40,80,5
54,2500,40,76,5
